case_id,resource,activity,start_time,end_time
848,unified_resource,Check application form completeness,2023-04-25T08:00:00.000,2023-04-25T08:18:21.416
848,unified_resource,Check credit history,2023-04-25T08:18:21.416,2023-04-25T08:19:57.393
848,unified_resource,Appraise property,2023-04-25T08:18:21.416,2023-04-25T08:27:22.000
846,unified_resource,Check credit history,2023-04-25T07:10:18.895,2023-04-25T08:39:01.467
847,unified_resource,AML check,2023-04-25T07:34:45.893,2023-04-25T08:41:09.940
849,unified_resource,Check application form completeness,2023-04-25T08:30:00.000,2023-04-25T08:53:19.909
849,unified_resource,AML check,2023-04-25T08:53:19.909,2023-04-25T08:56:58.706
849,unified_resource,Appraise property,2023-04-25T08:53:19.909,2023-04-25T08:57:19.902
849,unified_resource,Check credit history,2023-04-25T08:53:19.909,2023-04-25T08:58:43.423
846,unified_resource,Assess loan risk,2023-04-25T08:39:01.467,2023-04-25T08:59:01.467
847,unified_resource,Assess loan risk,2023-04-25T08:41:09.940,2023-04-25T09:01:09.940
846,unified_resource,Design loan offer,2023-04-25T08:59:01.467,2023-04-25T09:14:20.780
848,unified_resource,AML check,2023-04-25T08:18:21.416,2023-04-25T09:15:09.891
850,unified_resource,Check application form completeness,2023-04-25T09:00:00.000,2023-04-25T09:16:55.756
849,unified_resource,Assess loan risk,2023-04-25T08:58:43.423,2023-04-25T09:18:43.423
849,unified_resource,Design loan offer,2023-04-25T09:18:43.423,2023-04-25T09:21:44.933
847,unified_resource,Design loan offer,2023-04-25T09:01:09.940,2023-04-25T09:23:33.401
850,unified_resource,Check credit history,2023-04-25T09:16:55.756,2023-04-25T09:27:09.251
851,unified_resource,Check application form completeness,2023-04-25T09:30:00.000,2023-04-25T09:33:31.301
851,unified_resource,Appraise property,2023-04-25T09:33:31.301,2023-04-25T09:34:06.947
846,unified_resource,Approve loan offer,2023-04-25T09:14:20.780,2023-04-25T09:34:20.780
848,unified_resource,Assess loan risk,2023-04-25T09:15:09.891,2023-04-25T09:35:09.891
846,unified_resource,Cancel application,2023-04-25T09:34:20.780,2023-04-25T09:39:20.780
850,unified_resource,Appraise property,2023-04-25T09:16:55.756,2023-04-25T09:41:23.786
849,unified_resource,Approve loan offer,2023-04-25T09:21:44.933,2023-04-25T09:41:44.933
848,unified_resource,Design loan offer,2023-04-25T09:35:09.891,2023-04-25T09:45:11.886
849,unified_resource,Cancel application,2023-04-25T09:41:44.933,2023-04-25T09:46:44.933
847,unified_resource,Approve loan offer,2023-04-25T09:34:20.780,2023-04-25T09:54:20.780
851,unified_resource,AML check,2023-04-25T09:33:31.301,2023-04-25T09:56:08.019
851,unified_resource,Check credit history,2023-04-25T09:33:31.301,2023-04-25T09:56:53.263
847,unified_resource,Cancel application,2023-04-25T09:54:20.780,2023-04-25T09:59:20.780
848,unified_resource,Approve loan offer,2023-04-25T09:45:11.886,2023-04-25T10:05:11.886
848,unified_resource,Approve application,2023-04-25T10:05:11.886,2023-04-25T10:10:11.886
852,unified_resource,Check application form completeness,2023-04-25T10:00:00.000,2023-04-25T10:13:56.363
851,unified_resource,Assess loan risk,2023-04-25T09:56:53.263,2023-04-25T10:16:53.263
852,unified_resource,AML check,2023-04-25T10:13:56.363,2023-04-25T10:19:29.916
851,unified_resource,Reject application,2023-04-25T10:16:53.263,2023-04-25T10:26:53.263
852,unified_resource,Appraise property,2023-04-25T10:13:56.363,2023-04-25T10:34:24.553
853,unified_resource,Check application form completeness,2023-04-25T10:30:00.000,2023-04-25T10:34:33.101
853,unified_resource,Return application back to applicant,2023-04-25T10:34:33.101,2023-04-25T10:39:33.101
852,unified_resource,Check credit history,2023-04-25T10:13:56.363,2023-04-25T10:53:24.517
850,unified_resource,AML check,2023-04-25T09:16:55.756,2023-04-25T11:10:26.171
852,unified_resource,Assess loan risk,2023-04-25T10:53:24.517,2023-04-25T11:13:24.517
852,unified_resource,Design loan offer,2023-04-25T11:13:24.517,2023-04-25T11:14:42.438
850,unified_resource,Assess loan risk,2023-04-25T11:10:26.171,2023-04-25T11:30:26.171
852,unified_resource,Approve loan offer,2023-04-25T11:14:42.438,2023-04-25T11:34:42.438
854,unified_resource,Check application form completeness,2023-04-25T11:00:00.000,2023-04-25T11:36:03.339
854,unified_resource,Appraise property,2023-04-25T11:36:03.339,2023-04-25T11:37:13.753
853,unified_resource,Applicant completes form,2023-04-25T10:39:33.101,2023-04-25T11:39:33.101
852,unified_resource,Cancel application,2023-04-25T11:34:42.438,2023-04-25T11:39:42.438
850,unified_resource,Reject application,2023-04-25T11:30:26.171,2023-04-25T11:40:26.171
855,unified_resource,Check application form completeness,2023-04-25T11:30:00.000,2023-04-25T11:43:21.117
854,unified_resource,Check credit history,2023-04-25T11:36:03.339,2023-04-25T11:47:43.181
853,unified_resource,Check application form completeness,2023-04-25T11:39:33.101,2023-04-25T11:48:15.246
855,unified_resource,Return application back to applicant,2023-04-25T11:43:21.117,2023-04-25T11:48:21.117
854,unified_resource,AML check,2023-04-25T11:36:03.339,2023-04-25T11:49:06.272
853,unified_resource,AML check,2023-04-25T11:48:15.246,2023-04-25T12:06:18.663
854,unified_resource,Assess loan risk,2023-04-25T11:49:06.272,2023-04-25T12:09:06.272
854,unified_resource,Reject application,2023-04-25T12:09:06.272,2023-04-25T12:19:06.272
853,unified_resource,Appraise property,2023-04-25T11:48:15.246,2023-04-25T12:22:28.787
855,unified_resource,Applicant completes form,2023-04-25T11:48:21.117,2023-04-25T12:48:21.117
853,unified_resource,Check credit history,2023-04-25T11:48:15.246,2023-04-25T12:54:40.274
857,unified_resource,Check application form completeness,2023-04-25T12:30:00.000,2023-04-25T12:56:33.995
857,unified_resource,Appraise property,2023-04-25T12:56:33.995,2023-04-25T12:58:56.044
855,unified_resource,Check application form completeness,2023-04-25T12:48:21.117,2023-04-25T13:07:31.106
853,unified_resource,Assess loan risk,2023-04-25T12:54:40.274,2023-04-25T13:14:40.274
856,unified_resource,Check application form completeness,2023-04-25T12:00:00.000,2023-04-25T13:17:54.578
853,unified_resource,Design loan offer,2023-04-25T13:14:40.274,2023-04-25T13:28:21.210
857,unified_resource,Check credit history,2023-04-25T12:56:33.995,2023-04-25T13:31:05.247
856,unified_resource,Appraise property,2023-04-25T13:17:54.578,2023-04-25T13:38:36.539
858,unified_resource,Check application form completeness,2023-04-25T13:00:00.000,2023-04-25T13:41:51.222
857,unified_resource,AML check,2023-04-25T12:56:33.995,2023-04-25T13:46:12.124
858,unified_resource,Return application back to applicant,2023-04-25T13:41:51.222,2023-04-25T13:46:51.222
853,unified_resource,Approve loan offer,2023-04-25T13:28:21.210,2023-04-25T13:48:21.210
855,unified_resource,Appraise property,2023-04-25T13:07:31.106,2023-04-25T13:50:33.847
856,unified_resource,Check credit history,2023-04-25T13:17:54.578,2023-04-25T13:51:32.282
855,unified_resource,AML check,2023-04-25T13:07:31.106,2023-04-25T13:52:47.800
853,unified_resource,Approve application,2023-04-25T13:48:21.210,2023-04-25T13:53:21.210
859,unified_resource,Check application form completeness,2023-04-25T13:30:00.000,2023-04-25T14:01:07.807
859,unified_resource,AML check,2023-04-25T14:01:07.807,2023-04-25T14:03:42.748
859,unified_resource,Check credit history,2023-04-25T14:01:07.807,2023-04-25T14:03:59.072
860,unified_resource,Check application form completeness,2023-04-25T14:00:00.000,2023-04-25T14:05:35.347
857,unified_resource,Assess loan risk,2023-04-25T13:46:12.124,2023-04-25T14:06:12.124
855,unified_resource,Check credit history,2023-04-25T13:07:31.106,2023-04-25T14:12:25.464
856,unified_resource,AML check,2023-04-25T13:46:12.124,2023-04-25T14:13:08.545
857,unified_resource,Design loan offer,2023-04-25T14:06:12.124,2023-04-25T14:29:51.192
855,unified_resource,Assess loan risk,2023-04-25T14:12:25.464,2023-04-25T14:32:25.464
856,unified_resource,Assess loan risk,2023-04-25T14:13:08.545,2023-04-25T14:33:08.545
856,unified_resource,Design loan offer,2023-04-25T14:33:08.545,2023-04-25T14:37:04.962
855,unified_resource,Reject application,2023-04-25T14:32:25.464,2023-04-25T14:42:25.464
860,unified_resource,Check credit history,2023-04-25T14:05:35.347,2023-04-25T14:43:26.077
858,unified_resource,Applicant completes form,2023-04-25T13:46:51.222,2023-04-25T14:46:51.222
861,unified_resource,Check application form completeness,2023-04-25T14:30:00.000,2023-04-25T14:47:45.157
857,unified_resource,Approve loan offer,2023-04-25T14:29:51.192,2023-04-25T14:49:51.192
860,unified_resource,AML check,2023-04-25T14:05:35.347,2023-04-25T14:51:21.136
858,unified_resource,Check application form completeness,2023-04-25T14:46:51.222,2023-04-25T14:53:05.864
858,unified_resource,Check credit history,2023-04-25T14:53:05.864,2023-04-25T14:53:20.114
857,unified_resource,Approve application,2023-04-25T14:49:51.192,2023-04-25T14:54:51.192
856,unified_resource,Approve loan offer,2023-04-25T14:37:04.962,2023-04-25T14:57:04.962
856,unified_resource,Approve application,2023-04-25T14:57:04.962,2023-04-26T07:02:04.962
861,unified_resource,AML check,2023-04-25T14:47:45.157,2023-04-26T07:08:25.754
861,unified_resource,Check credit history,2023-04-25T14:47:45.157,2023-04-26T07:11:20.055
862,unified_resource,Check application form completeness,2023-04-25T15:00:00.000,2023-04-26T07:13:27.475
862,unified_resource,Check credit history,2023-04-26T07:13:27.475,2023-04-26T07:18:38.073
862,unified_resource,AML check,2023-04-26T07:13:27.475,2023-04-26T07:20:08.136
860,unified_resource,Appraise property,2023-04-25T14:05:35.347,2023-04-26T07:22:16.759
858,unified_resource,AML check,2023-04-25T14:53:05.864,2023-04-26T07:34:04.273
860,unified_resource,Assess loan risk,2023-04-26T07:22:16.759,2023-04-26T07:42:16.759
863,unified_resource,Check application form completeness,2023-04-26T07:30:00.000,2023-04-26T07:54:19.900
863,unified_resource,AML check,2023-04-26T07:54:19.900,2023-04-26T07:55:16.309
860,unified_resource,Design loan offer,2023-04-26T07:42:16.759,2023-04-26T07:57:59.638
863,unified_resource,Check credit history,2023-04-26T07:54:19.900,2023-04-26T08:10:31.067
860,unified_resource,Approve loan offer,2023-04-26T07:57:59.638,2023-04-26T08:17:59.638
860,unified_resource,Approve application,2023-04-26T08:17:59.638,2023-04-26T08:22:59.638
864,unified_resource,Check application form completeness,2023-04-26T08:00:00.000,2023-04-26T08:38:44.017
864,unified_resource,AML check,2023-04-26T08:38:44.017,2023-04-26T08:45:14.755
858,unified_resource,Appraise property,2023-04-26T07:22:16.759,2023-04-26T08:45:15.690
865,unified_resource,Check application form completeness,2023-04-26T08:30:00.000,2023-04-26T08:53:42.460
865,unified_resource,Check credit history,2023-04-26T08:53:42.460,2023-04-26T08:54:31.581
859,unified_resource,Appraise property,2023-04-25T14:01:07.807,2023-04-26T08:55:14.106
865,unified_resource,AML check,2023-04-26T08:53:42.460,2023-04-26T09:02:16.346
858,unified_resource,Assess loan risk,2023-04-26T08:45:15.690,2023-04-26T09:05:15.690
858,unified_resource,Design loan offer,2023-04-26T09:05:15.690,2023-04-26T09:06:45.837
861,unified_resource,Appraise property,2023-04-26T08:45:15.690,2023-04-26T09:08:09.444
862,unified_resource,Appraise property,2023-04-26T08:55:14.106,2023-04-26T09:12:00.174
863,unified_resource,Appraise property,2023-04-26T09:08:09.444,2023-04-26T09:13:32.409
859,unified_resource,Assess loan risk,2023-04-26T08:55:14.106,2023-04-26T09:15:14.106
859,unified_resource,Design loan offer,2023-04-26T09:15:14.106,2023-04-26T09:24:56.834
858,unified_resource,Approve loan offer,2023-04-26T09:06:45.837,2023-04-26T09:26:45.837
861,unified_resource,Assess loan risk,2023-04-26T09:08:09.444,2023-04-26T09:28:09.444
858,unified_resource,Approve application,2023-04-26T09:26:45.837,2023-04-26T09:31:45.837
862,unified_resource,Assess loan risk,2023-04-26T09:12:00.174,2023-04-26T09:32:00.174
863,unified_resource,Assess loan risk,2023-04-26T09:13:32.409,2023-04-26T09:33:32.409
861,unified_resource,Reject application,2023-04-26T09:28:09.444,2023-04-26T09:38:09.444
864,unified_resource,Appraise property,2023-04-26T09:12:00.174,2023-04-26T09:38:49.006
864,unified_resource,Check credit history,2023-04-26T08:38:44.017,2023-04-26T09:39:45.842
862,unified_resource,Reject application,2023-04-26T09:32:00.174,2023-04-26T09:42:00.174
863,unified_resource,Reject application,2023-04-26T09:33:32.409,2023-04-26T09:43:32.409
859,unified_resource,Approve loan offer,2023-04-26T09:24:56.834,2023-04-26T09:44:56.834
865,unified_resource,Appraise property,2023-04-26T09:13:32.409,2023-04-26T09:47:25.110
859,unified_resource,Approve application,2023-04-26T09:44:56.834,2023-04-26T09:49:56.834
866,unified_resource,Check application form completeness,2023-04-26T09:00:00.000,2023-04-26T09:50:54.346
867,unified_resource,Check application form completeness,2023-04-26T09:30:00.000,2023-04-26T09:52:14.926
866,unified_resource,Check credit history,2023-04-26T09:50:54.346,2023-04-26T09:56:02.245
864,unified_resource,Assess loan risk,2023-04-26T09:39:45.842,2023-04-26T09:59:45.842
866,unified_resource,Appraise property,2023-04-26T09:50:54.346,2023-04-26T10:00:10.583
867,unified_resource,AML check,2023-04-26T09:52:14.926,2023-04-26T10:01:37.544
867,unified_resource,Check credit history,2023-04-26T09:52:14.926,2023-04-26T10:04:05.867
865,unified_resource,Assess loan risk,2023-04-26T09:47:25.110,2023-04-26T10:07:25.110
865,unified_resource,Design loan offer,2023-04-26T10:07:25.110,2023-04-26T10:08:07.454
864,unified_resource,Design loan offer,2023-04-26T09:59:45.842,2023-04-26T10:15:34.567
868,unified_resource,Check application form completeness,2023-04-26T10:00:00.000,2023-04-26T10:15:42.391
865,unified_resource,Approve loan offer,2023-04-26T10:08:07.454,2023-04-26T10:28:07.454
865,unified_resource,Approve application,2023-04-26T10:28:07.454,2023-04-26T10:33:07.454
869,unified_resource,Check application form completeness,2023-04-26T10:30:00.000,2023-04-26T10:34:18.037
869,unified_resource,Check credit history,2023-04-26T10:34:18.037,2023-04-26T10:34:37.253
864,unified_resource,Approve loan offer,2023-04-26T10:15:34.567,2023-04-26T10:35:34.567
867,unified_resource,Appraise property,2023-04-26T09:52:14.926,2023-04-26T10:40:17.455
864,unified_resource,Cancel application,2023-04-26T10:35:34.567,2023-04-26T10:40:34.567
866,unified_resource,AML check,2023-04-26T09:50:54.346,2023-04-26T10:44:16.206
869,unified_resource,AML check,2023-04-26T10:44:16.206,2023-04-26T10:45:15.589
868,unified_resource,Appraise property,2023-04-26T10:15:42.391,2023-04-26T10:56:49.250
867,unified_resource,Assess loan risk,2023-04-26T10:40:17.455,2023-04-26T11:00:17.455
868,unified_resource,Check credit history,2023-04-26T10:15:42.391,2023-04-26T11:03:38.569
866,unified_resource,Assess loan risk,2023-04-26T10:44:16.206,2023-04-26T11:04:16.206
866,unified_resource,Design loan offer,2023-04-26T11:04:16.206,2023-04-26T11:07:40.261
867,unified_resource,Design loan offer,2023-04-26T11:00:17.455,2023-04-26T11:17:19.567
870,unified_resource,Check application form completeness,2023-04-26T11:00:00.000,2023-04-26T11:24:03.829
866,unified_resource,Approve loan offer,2023-04-26T11:07:40.261,2023-04-26T11:27:40.261
870,unified_resource,Check credit history,2023-04-26T11:24:03.829,2023-04-26T11:32:10.181
866,unified_resource,Cancel application,2023-04-26T11:27:40.261,2023-04-26T11:32:40.261
868,unified_resource,AML check,2023-04-26T10:15:42.391,2023-04-26T11:35:11.221
867,unified_resource,Approve loan offer,2023-04-26T11:17:19.567,2023-04-26T11:37:19.567
870,unified_resource,Appraise property,2023-04-26T11:24:03.829,2023-04-26T11:38:31.710
871,unified_resource,Check application form completeness,2023-04-26T11:30:00.000,2023-04-26T11:41:12.631
871,unified_resource,Appraise property,2023-04-26T11:41:12.631,2023-04-26T11:41:40.386
867,unified_resource,Cancel application,2023-04-26T11:37:19.567,2023-04-26T11:42:19.567
871,unified_resource,Check credit history,2023-04-26T11:41:12.631,2023-04-26T11:48:46.219
869,unified_resource,Appraise property,2023-04-26T10:40:17.455,2023-04-26T11:49:48.303
868,unified_resource,Assess loan risk,2023-04-26T11:35:11.221,2023-04-26T11:55:11.221
868,unified_resource,Reject application,2023-04-26T11:55:11.221,2023-04-26T12:05:11.221
869,unified_resource,Assess loan risk,2023-04-26T11:49:48.303,2023-04-26T12:09:48.303
872,unified_resource,Check application form completeness,2023-04-26T12:00:00.000,2023-04-26T12:16:12.919
869,unified_resource,Reject application,2023-04-26T12:09:48.303,2023-04-26T12:19:48.303
873,unified_resource,Check application form completeness,2023-04-26T12:30:00.000,2023-04-26T12:42:19.424
873,unified_resource,Return application back to applicant,2023-04-26T12:42:19.424,2023-04-26T12:47:19.424
872,unified_resource,Check credit history,2023-04-26T12:16:12.919,2023-04-26T13:06:09.695
872,unified_resource,Appraise property,2023-04-26T12:16:12.919,2023-04-26T13:08:21.573
874,unified_resource,Check application form completeness,2023-04-26T13:00:00.000,2023-04-26T13:10:46.044
